lang	worker	num_hits	quality	quality_syn	num_langs	goog
fr	58	926	0.713	0.917	1	0.534
fr	1557	1	0.500	0.500	0	0.5
fr	2191	8	0.312	0.750	1	0.412
fr	55	12	0.417	0.792	1	0.433
fr	54	3	0.500	0.667	1	0.433
fr	57	114	0.588	0.820	1	0.46
fr	56	27	0.648	0.889	1	0.585
fr	53	20	0.550	0.800	1	0.485
fr	63	2	0.750	1.000	1	0.55
fr	64	5	0.900	1.000	1	0.44
fr	2195	3	0.333	0.833	1	0.4
fr	66	6	0.083	0.250	1	0.35
fr	67	1	1.000	1.000	1	0.6
fr	700	1	0.500	0.500	1	0.6
fr	1088	6	0.583	1.000	many	0.229
fr	2198	4	0.250	0.625	0	0.225
fr	1480	25	0.520	0.800	1	0.392
fr	277	99	0.652	0.929	0	0.0
fr	80	1	0.500	1.000	many	0.5
fr	836	5	0.400	0.700	0	0.616
fr	792	1	0.500	1.000	1	0.6
fr	3380	1	0.000	0.500	0	0.3
fr	3381	1	1.000	1.000	1	0.4
fr	1718	3	0.333	0.833	1	0.333
fr	2666	3	0.167	0.333	1	0.3
fr	2667	2	0.750	1.000	1	0.55
fr	526	40	0.450	0.812	many	0.515
fr	2171	80	0.619	0.894	1	0.55
fr	2662	6	0.667	1.000	0	0.633
fr	2177	15	0.533	0.767	0	0.447
fr	2174	38	0.579	0.684	0	0.605
fr	2661	19	0.526	0.816	1	0.547
fr	2178	69	0.638	0.790	many	0.529
fr	2179	42	0.643	0.869	0	0.602
fr	2668	9	0.556	0.667	0	0.644
fr	2669	1	0.500	0.500	1	0.3
fr	692	7	0.429	0.643	1	0.429
fr	2664	6	0.667	0.833	1	0.467
fr	1932	2	0.500	1.000	1	0.2
fr	1437	1	1.000	1.000	many	0.2
fr	787	1	0.000	0.500	1	0.4
fr	1433	34	0.603	0.794	1	0.662
fr	908	1	0.500	1.000	0	0.2
fr	1725	40	0.738	0.950	0	0.503
fr	641	2	0.500	1.000	many	0.6
fr	2670	1	0.000	0.500	1	0.2
fr	2673	1	0.500	1.000	1	0.5
fr	2672	1	0.500	0.500	1	0.5
fr	2675	2	0.250	1.000	0	0.3
fr	2674	3	0.000	0.667	1	0.533
fr	2677	1	0.500	1.000	0	0.5
fr	2676	2	0.500	0.750	1	0.55
fr	2679	1	0.500	0.500	1	0.5
fr	2678	1	0.000	0.500	1	0.3
fr	2167	2	0.250	0.750	1	0.5
fr	3099	34	0.471	0.618	0	0.429
fr	2920	10	0.400	0.600	1	0.0
fr	2176	3	0.500	1.000	0	0.467
fr	3255	1	0.500	0.500	0	0.4
fr	2190	7	0.786	0.786	1	0.329
fr	61	15	0.400	0.633	1	0.34
fr	62	5	0.700	1.000	1	0.4
fr	2193	23	0.674	0.891	1	0.5
fr	2194	1	0.000	0.000	1	0.4
fr	65	2	0.000	0.000	1	0.35
fr	2196	5	0.600	0.800	1	0.4
fr	2197	3	0.833	1.000	1	0.3
fr	68	8	0.688	0.875	1	0.537
fr	2199	6	0.250	0.500	1	0.433
fr	2200	3	0.333	0.667	1	0.4
fr	2201	3	0.500	0.833	1	0.5
fr	2202	5	0.700	1.000	1	0.42
fr	2203	2	0.250	0.250	1	0.35
fr	2204	4	0.500	0.875	1	0.3
fr	1639	1	0.500	0.500	0	0.1
fr	1732	1	0.500	1.000	many	0.1
fr	1860	1	0.000	0.500	0	0.4
fr	2688	1	1.000	1.000	1	0.4
fr	2689	1	0.000	0.000	1	0.3
fr	2684	1	1.000	1.000	1	0.4
fr	2685	1	0.000	0.000	1	0.6
fr	2687	1	0.500	1.000	1	0.6
fr	2680	1	0.000	0.500	1	0.3
fr	2681	1	1.000	1.000	1	0.6
fr	2682	21	0.667	0.905	0	0.662
fr	2584	1	0.500	1.000	1	0.4
fr	755	1	0.000	0.500	many	0.4
fr	754	1	0.500	0.500	1	0.6
fr	2183	55	0.136	0.645	1	0.045
fr	2182	2	0.750	1.000	1	0.55
fr	2181	23	0.478	0.652	1	0.5
fr	2180	12	0.500	0.708	1	0.492
fr	2187	1	1.000	1.000	0	0.3
fr	2186	2	0.250	0.750	many	0.25
fr	2185	21	0.524	0.905	1	0.457
fr	3084	1	0.500	0.500	0	0.3
fr	1911	16	0.719	0.938	0	0.663
fr	2189	6	0.500	0.667	0	0.55
fr	2188	32	0.578	0.906	1	0.45
fr	1914	1	0.500	1.000	0	0.2
fr	3379	3	0.500	0.833	1	0.5
fr	3378	3	0.667	0.667	1	0.467
fr	3377	1	1.000	1.000	1	0.5
fr	3376	3	0.333	0.833	1	0.4
fr	1526	24	0.542	0.708	1	0.479
fr	723	2	0.500	0.750	1	0.4
fr	2696	1	1.000	1.000	1	0.1
fr	2695	1	0.500	1.000	0	0.5
fr	2694	1	1.000	1.000	1	0.5
fr	2692	1	0.500	1.000	1	0.5
fr	2691	1	0.500	1.000	1	0.3
fr	2690	1	0.500	1.000	1	0.6
fr	740	1	0.500	0.500	1	0.4
fr	606	1	0.500	1.000	1	0.4
fr	2671	2	0.500	0.750	1	0.444
fr	3108	18	0.583	0.722	0	0.4
fr	3109	2	0.000	0.250	1	0.45
fr	3104	1	0.000	1.000	0	0.6
fr	3105	1	1.000	1.000	1	0.5
fr	3106	4	0.500	0.875	1	0.475
fr	3107	23	0.522	0.826	0	0.404
fr	3100	41	0.000	0.463	1	0.224
fr	3101	6	0.750	0.833	0	0.4
fr	3102	12	0.667	0.958	1	0.55
fr	3103	3	0.833	1.000	1	0.433
fr	1690	21	0.571	0.833	many	0.487
fr	1756	2	0.500	0.750	1	0.65
fr	2168	4	0.125	0.750	many	0.55
fr	777	1	0.000	1.000	1	0.4
fr	776	3	0.667	1.000	1	0.567
fr	778	3	0.667	0.833	1	0.467
fr	77	1	0.500	1.000	1	0.5
fr	76	4	0.375	1.000	1	0.425
fr	75	2	1.000	1.000	1	0.65
fr	73	5	0.200	0.400	1	0.14
fr	72	5	0.700	0.800	1	0.36
fr	71	41	0.744	0.915	many	0.437
fr	70	18	0.472	0.750	1	0.356
fr	793	1	0.000	0.000	1	0.5
fr	79	2	0.750	1.000	1	0.6
fr	2546	10	0.000	0.000	0	0.0
fr	2124	14	0.321	0.500	0	0.0
fr	3119	1	0.000	0.000	0	0.4
fr	3118	2	0.000	0.500	0	0.45
fr	3117	10	0.700	0.950	0	0.47
fr	3116	1	0.000	0.500	1	0.4
fr	3115	3	0.833	0.833	1	0.633
fr	3114	1	0.500	1.000	0	0.5
fr	3113	2	0.750	1.000	1	0.55
fr	3110	2	0.000	0.250	1	0.45
fr	689	52	0.538	0.692	1	0.527
fr	688	89	0.646	0.933	many	0.525
fr	1686	15	0.500	0.733	1	0.493
fr	687	356	0.671	0.903	1	0.465
fr	686	85	0.471	0.771	1	0.384
fr	682	262	0.582	0.796	many	0.62
fy	5392	1	0.500	0.500	0	0.0
fy	5246	5	0.000	0.000	0	0.0
fy	5107	6	0.000	0.000	0	0.0
fy	5138	2	0.500	0.500	0	0.0
fy	5103	22	0.045	0.114	1	0.0
fy	4763	26	0.231	0.327	0	0.0
fy	5475	13	0.462	0.692	1	0.0
fy	4910	12	0.667	0.750	0	0.0
fy	277	442	0.137	0.370	0	0.0
fy	5137	4	0.625	0.875	0	0.0
fy	5136	2	1.000	1.000	1	0.0
fy	5135	12	0.125	0.333	0	0.0
fy	5237	10	0.000	0.300	0	0.0
fy	5133	3	0.167	0.167	0	0.0
fy	5357	32	0.625	0.859	1	0.0
fy	5250	1	0.000	0.000	0	0.0
fy	5585	160	0.172	0.438	0	0.0
fy	5313	1	0.000	1.000	0	0.0
fy	4783	103	0.165	0.403	0	0.0
fy	5359	632	0.119	0.334	0	0.0
fy	41	1237	0.845	0.958	1	0.3
fy	4784	1	0.000	0.000	0	0.0
fy	1441	1	0.000	0.000	1	0.0
fy	5134	1	0.000	0.000	0	0.0
fy	5596	1	0.000	0.500	0	0.0
fy	5586	35	0.586	0.771	many	0.0
fy	4441	1	0.000	0.000	0	0.0
fy	4545	1	0.000	0.000	0	0.0
fy	5554	2	0.250	0.500	1	0.0
fy	5551	3	0.000	0.000	0	0.0
fy	5595	9	0.222	0.500	0	0.0
fy	4543	1	0.000	0.000	0	0.0
fy	5483	1	0.000	0.000	0	0.0
fy	5482	679	0.115	0.352	0	0.0
fy	4778	7	0.286	0.357	0	0.0
fy	4139	2	0.000	0.000	0	0.0
fy	5180	66	0.447	0.811	0	0.0
fy	5181	10	0.000	0.000	0	0.0
fy	4736	23	0.196	0.326	0	0.0
fy	1431	8	0.312	0.438	1	0.0
fy	2481	5	0.100	0.400	many	0.0
fy	4524	4	0.000	0.000	0	0.0
fy	5097	15	0.133	0.200	0	0.0
fy	3506	66	0.424	0.568	0	0.0
fy	4836	1	0.000	0.000	0	0.0
fy	1107	32	0.000	0.250	0	0.6
fy	4612	48	0.021	0.062	0	0.0
fy	2160	1	0.000	1.000	0	0.0
sv	2712	1	0.500	0.500	0	0.3
sv	2713	1	0.000	0.500	0	0.3
sv	2710	20	0.475	0.750	1	0.515
sv	2225	3	0.667	0.667	0	0.0
sv	3434	3	0.500	0.667	0	0.5
sv	2223	6	0.500	0.917	1	0.367
sv	4572	1	0.500	0.500	0	0.6
sv	2711	1	0.500	1.000	1	0.5
sv	2220	96	0.573	0.807	1	0.447
sv	4576	15	0.300	0.433	1	0.357
sv	3437	16	0.750	0.969	1	0.456
sv	4679	22	0.500	0.841	1	0.336
sv	4678	203	0.655	0.894	1	0.422
sv	2529	32	0.531	0.828	1	0.491
sv	3127	1	0.500	1.000	1	0.508
sv	4671	18	0.639	0.917	0	0.6
sv	3856	458	0.562	0.793	1	0.402
sv	3857	46	0.761	0.924	1	0.467
sv	3999	2	0.500	0.750	1	0.6
sv	3858	17	0.647	0.853	1	0.482
sv	3859	36	0.847	0.944	1	0.414
sv	2709	22	0.568	0.659	1	0.436
sv	2708	1	0.000	0.500	0	0.5
sv	2707	3	0.500	0.667	0	0.167
sv	2469	32	0.469	0.703	1	0.512
sv	3131	3	0.500	1.000	0	0.5
sv	3130	2	0.500	0.500	0	0.5
sv	4171	8	0.625	0.875	0	0.617
sv	4877	6	0.750	0.917	1	0.483
sv	4876	1	0.500	1.000	1	0.3
sv	1559	100	0.525	0.715	many	0.533
sv	2991	22	0.500	0.864	1	0.464
sv	4640	3	0.833	1.000	0	0.433
sv	4641	3	0.500	0.833	1	0.233
sv	88	243	0.510	0.765	many	0.352
sv	85	1	0.500	1.000	many	0.6
sv	3470	6	0.417	0.500	0	0.333
sv	4721	1	0.000	0.000	0	0.2
sv	916	7	0.500	0.857	0	0.529
sv	4215	1	1.000	1.000	1	0.2
sv	4216	1	0.500	0.500	0	0.5
sv	4218	14	0.429	0.643	0	0.655
sv	3393	1	0.500	0.500	0	0.466
sv	31	2	0.500	0.500	many	0.365
sv	4754	1	1.000	1.000	0	0.6
sv	2160	3	0.333	0.667	0	0.0
sv	4263	11	0.409	0.545	0	0.491
sv	4101	7	0.571	0.714	0	0.6
sv	344	1	0.500	0.500	many	0.4
sv	1427	156	0.635	0.792	0	0.567
sv	2208	2	0.250	0.500	0	0.6
sv	2563	34	0.618	0.765	many	0.397
sv	4399	1	1.000	1.000	0	0.6
sv	1912	1	1.000	1.000	many	0.5
sv	1916	14	0.321	0.464	0	0.429
sv	4687	1	0.000	0.000	0	0.5
sv	4177	2	0.250	0.250	1	0.25
sv	2217	5	0.500	0.700	1	0.58
sv	2216	16	0.438	0.719	many	0.594
sv	2214	40	0.550	0.688	1	0.0
sv	2218	3	0.667	1.000	1	0.467
sv	4178	2	0.500	0.750	1	0.65
sv	1515	304	0.780	0.964	1	0.401
sv	2222	3	0.833	1.000	1	0.5
sv	3863	6	0.750	0.833	1	0.517
sv	3862	7	0.643	0.786	1	0.443
sv	3861	5	0.800	0.800	0	0.627
sv	3860	10	0.300	0.550	1	0.41
sv	3864	43	0.547	0.791	1	0.465
sv	3736	1	1.000	1.000	0	0.5
sv	3735	1	0.500	1.000	1	0.6
sv	3438	1	0.500	0.500	0	0.2
sv	4000	2	0.500	0.500	0	0.25
sv	3431	1	0.500	0.500	0	0.6
sv	3432	2	0.500	0.500	0	0.55
sv	3433	12	0.750	1.000	0	0.475
sv	1612	3	0.833	0.833	many	0.433
sv	3435	3	0.500	0.833	0	0.533
sv	3436	2	0.000	0.750	1	0.4
sv	2221	1	0.000	0.500	1	0.5
sv	4592	2	0.000	0.500	1	0.0
sv	4173	1	0.500	0.500	1	0.6
sv	2853	9	0.500	0.667	1	0.0
sv	4258	6	0.500	0.500	0	0.3
sv	4097	77	0.630	0.942	1	0.468
sv	4096	50	0.560	0.700	1	0.542
sv	4095	231	0.771	0.924	1	0.433
sv	4098	4	0.500	0.750	0	0.325
sv	4504	1	1.000	1.000	1	0.379
sv	4507	11	0.500	0.864	0	0.491
sv	4502	1	0.500	0.500	1	0.5
sv	836	6	0.667	0.750	0	0.616
sv	4398	1	0.000	0.000	0	0.6
sv	3783	123	0.431	0.589	1	0.468
sv	3429	45	0.544	0.722	0	0.44
sv	3428	2	0.500	0.750	0	0.3
sv	2230	1	1.000	1.000	1	0.6
sv	3427	27	0.648	0.833	0	0.589
sv	3426	27	0.352	0.463	many	0.367
sv	4397	1	1.000	1.000	0	0.5
sv	2226	7	0.357	0.571	1	0.4
sv	4001	1	0.500	0.500	1	0.4
sv	803	2	0.500	1.000	1	0.4
sv	682	5	0.600	0.800	many	0.62
sv	4581	9	0.556	0.889	1	0.456
sv	4580	1	1.000	1.000	0	0.6
sv	4583	2	0.250	0.250	1	0.45
sv	4582	3	0.833	0.833	1	0.233
fa	5435	1	0.500	0.500	0	0.2
fa	4361	18	0.306	0.528	1	0.361
fa	4360	14	0.429	0.643	1	0.379
fa	4362	1	0.500	0.500	1	0.3
fa	3807	34	0.706	0.838	0	0.324
fa	2840	2	0.500	0.750	many	0.0
fa	5291	6	0.583	0.667	1	0.0
fa	4654	2	0.750	0.750	1	0.45
fa	5494	1	0.500	0.500	0	0.5
fa	5056	31	0.387	0.548	1	0.516
fa	4615	7	0.500	0.786	0	0.671
fa	5491	12	0.333	0.500	1	0.317
fa	5492	3	0.000	0.167	0	0.167
fa	5493	4	1.000	1.000	1	0.45
fa	5199	36	0.514	0.611	0	0.578
fa	5434	49	0.480	0.602	1	0.618
fa	4700	5	0.300	0.400	0	0.62
fa	4413	1	0.500	1.000	1	0.3
fa	29	2	1.000	1.000	many	0.3
fa	3180	31	0.403	0.597	1	0.519
fa	2507	19	0.395	0.553	1	0.591
fa	5329	3	0.000	0.500	0	0.367
fa	4866	3	0.333	0.833	1	0.133
fa	3753	1	0.500	1.000	0	0.3
fa	994	64	0.414	0.625	1	0.517
fa	3601	10	0.450	0.600	1	0.34
fa	4505	9	0.667	0.667	1	0.588
fa	5200	6	0.500	0.750	0	0.383
fa	3075	73	0.521	0.671	0	0.638
fa	4039	1	0.000	0.500	1	0.4
fa	4038	1	0.000	0.000	1	0.0
fa	4464	28	0.518	0.714	0	0.518
fa	4602	30	0.367	0.467	0	0.505
fa	5105	6	0.333	0.583	1	0.0
fa	5403	1	0.500	0.500	0	0.3
fa	5402	40	0.237	0.450	0	0.158
fa	5330	5	0.500	0.800	1	0.22
fa	18	516	0.330	0.474	many	0.0
fa	2492	10	0.450	0.750	1	0.29
fa	1722	56	0.518	0.652	1	0.42
fa	36	9	0.222	0.444	1	0.333
fa	5614	1	0.000	0.500	1	0.0
fa	3222	1	0.500	0.500	0	0.3
fa	3841	3	0.500	0.667	0	0.54
fa	4483	6	0.417	0.667	0	0.383
fa	2533	10	0.450	0.550	many	0.56
fi	3129	8	0.562	0.625	1	0.475
fi	2210	4	0.500	0.750	1	0.65
fi	4110	1	0.500	0.500	1	0.2
fi	4258	1	0.500	1.000	0	0.3
fi	4394	2	0.500	0.500	0	0.55
fi	3406	2	0.000	0.000	many	0.25
fi	4720	1	1.000	1.000	1	0.5
fi	4101	1	0.000	1.000	0	0.6
fi	4672	11	0.318	0.727	1	0.3
fi	4574	1	0.500	0.500	0	0.5
fi	4673	1	0.500	1.000	0	0.5
fi	4576	7	0.214	0.429	1	0.357
fi	4577	6	0.833	1.000	1	0.433
fi	4202	3	0.833	1.000	0	0.3
fi	4579	4	0.750	0.875	1	0.325
fi	4639	1	0.500	0.500	0	0.3
fi	4201	43	0.442	0.802	1	0.321
fi	4206	5	0.600	0.800	0	0.58
fi	87	7	0.429	0.786	1	0.186
fi	84	551	0.688	0.920	1	0.378
fi	85	2	1.000	1.000	many	0.6
fi	797	2	0.750	1.000	1	0.6
fi	3128	2	0.250	1.000	0	0.25
fi	4638	7	0.286	0.643	0	0.343
fi	1427	5	0.700	0.900	0	0.567
fi	4203	3	0.667	0.833	0	0.533
fi	3125	18	0.222	0.500	many	0.25
fi	1992	1	0.000	0.500	many	0.1
fi	3126	3	0.667	0.667	0	0.6
fi	3127	13	0.808	1.000	1	0.508
fi	4671	76	0.638	0.855	0	0.6
fi	798	6	0.667	1.000	1	0.5
fi	1408	20	0.550	0.725	1	0.49
fi	4204	1	1.000	1.000	0	0.5
fi	1690	8	0.625	0.812	many	0.487
fi	2507	236	0.559	0.879	1	0.591
fi	3994	3	0.167	0.667	0	0.433
fi	799	1	0.500	0.500	1	0.5
fi	4752	1	0.500	1.000	0	0.3
fi	3812	6	0.500	0.750	0	0.0
fi	4092	154	0.578	0.825	0	0.579
fi	2212	1	0.500	1.000	1	0.3
fi	3401	6	0.500	1.000	0	0.633
fi	4400	1	0.500	1.000	0	0.0
fi	2449	3	0.833	0.833	0	0.0
fi	2701	1	0.500	1.000	1	0.4
fi	2700	1	0.500	1.000	1	0.1
fi	4218	11	0.727	0.864	0	0.655
fi	4505	218	0.601	0.878	1	0.588
fi	4504	61	0.582	0.885	1	0.379
fi	3403	31	0.468	0.855	1	0.584
fi	4560	37	0.270	0.486	0	0.357
fi	3404	2	0.750	1.000	1	0.4
fi	489	165	0.612	0.909	1	0.616
fi	4502	1	0.500	0.500	1	0.5
fi	3409	2	1.000	1.000	1	0.25
fi	86	1	0.500	1.000	1	0.2
fi	3158	57	0.175	0.544	0	0.342
fi	4395	1	0.500	0.500	1	0.2
fi	1043	25	0.560	0.900	1	0.608
fi	4874	4	0.500	0.750	1	0.45
fi	1434	4	0.375	0.750	many	0.6
fi	3547	1	0.500	1.000	1	0.4
fi	4171	6	0.750	1.000	0	0.617
fi	3400	21	0.500	0.690	0	0.0
fi	3399	18	0.528	0.667	0	0.45
fi	31	20	0.275	0.425	many	0.365
fi	4753	13	0.538	0.615	0	0.554
fi	3734	2	0.500	0.750	1	0.4
fi	4719	2	0.250	0.500	0	0.5
fi	3506	214	0.654	0.904	0	0.0
fi	3841	50	0.440	0.680	0	0.54
fi	1559	4	0.125	0.500	many	0.533
fi	1104	5	0.400	0.800	1	0.0
fi	3402	7	0.357	0.714	1	0.586
fi	4563	1	0.500	0.500	0	0.4
fi	4562	1	0.000	0.500	0	0.4
fi	2391	1	0.000	0.000	1	0.273
fi	3849	5	0.700	1.000	1	0.3
fi	4578	1	0.000	0.500	1	0.6
fi	2104	2	0.750	0.750	many	0.0
fi	3407	1	0.500	0.500	0	0.2
fi	2209	2	0.750	1.000	1	0.6
fi	2148	1173	0.607	0.798	many	0.542
bcl	5246	5	0.000	0.000	0	0.0
bcl	4269	1	1.000	1.000	0	0.65
bcl	277	6	0.083	0.167	0	0.0
bcl	4425	4	0.375	0.625	1	0.0
bcl	3276	45	0.778	1.000	1	0.0
bcl	5102	1	0.000	0.000	0	0.0
bcl	5336	19	0.237	0.763	0	0.0
bcl	4141	1	0.000	0.000	0	0.0
bcl	4612	19	0.053	0.053	0	0.0
bcl	4783	2	0.000	0.250	0	0.0
bcl	5045	1	0.500	1.000	0	0.0
bcl	4616	27	0.537	0.926	0	0.0
bcl	5238	8	0.938	1.000	1	0.0
bcl	5275	6	0.750	1.000	0	0.0
bcl	1984	995	0.775	0.861	1	0.0
bcl	5549	3	0.833	0.833	1	0.0
bcl	4729	1	0.500	0.500	0	0.0
bcl	5386	2	0.250	0.750	1	0.0
bcl	2888	14	0.643	0.893	0	0.0
bcl	5387	1	0.000	0.000	0	0.0
bcl	4530	9	0.500	0.778	0	0.0
bcl	4140	4	0.750	0.875	0	0.0
bcl	5237	75	0.000	0.100	0	0.0
bcl	4426	34	0.441	0.691	1	0.0
bcl	3279	4	0.500	0.625	1	0.0
bcl	2077	1124	0.744	0.833	1	0.597
bcl	349	1	0.000	0.500	many	0.0
bcl	5458	25	0.140	0.760	1	0.0
bcl	5385	1	1.000	1.000	0	0.0
bcl	1171	1	1.000	1.000	1	0.0
bcl	5459	6	0.500	0.667	0	0.0
bcl	2763	1	0.000	0.000	1	0.0
bcl	2449	1	0.000	0.000	0	0.0
bcl	2211	2	0.000	0.250	many	0.6
bcl	1435	1	0.000	0.500	many	0.601
bcl	3289	18	0.639	0.778	1	0.0
bcl	4372	14	0.786	0.893	many	0.0
bcl	2125	1	0.000	0.500	1	0.0
bcl	4543	3	0.167	0.333	0	0.0
bcl	5101	1	1.000	1.000	0	0.0
bcl	4545	4	0.000	0.000	0	0.0
bcl	5107	3	0.000	0.000	0	0.0
bcl	4778	2	0.250	0.500	0	0.0
bcl	5182	13	0.192	0.577	0	0.0
bcl	4139	1	0.000	0.000	0	0.0
bcl	4428	2	1.000	1.000	0	0.0
bcl	4685	1	0.500	0.500	0	0.0
bcl	4156	6	0.000	0.000	1	0.0
bcl	4529	2	0.000	0.000	0	0.0
bcl	3565	12	0.250	0.292	0	0.0
bcl	2481	1119	0.703	0.817	many	0.0
bcl	4524	3	0.000	0.000	0	0.0
bcl	3441	34	0.647	0.794	0	0.0
bcl	4427	1	0.000	0.500	0	0.0
bcl	4836	4	0.000	0.000	0	0.0
bcl	1104	1	0.500	0.500	1	0.0
bcl	2894	54	0.778	0.880	many	0.0
bcl	2537	1	1.000	1.000	0	0.5
ka	3827	12	0.250	0.583	1	0.0
ka	3826	2	0.250	0.250	0	0.0
ka	3825	8	0.188	0.438	0	0.0
ka	5503	1	0.000	1.000	0	0.0
ka	5033	12	0.667	0.875	0	0.0
ka	2840	1	0.500	0.500	many	0.0
ka	5622	2	0.250	0.500	1	0.0
ka	5506	3	0.333	0.667	0	0.0
ka	5212	105	0.600	0.776	1	0.0
ka	1899	46	0.228	0.293	many	0.0
ka	5210	89	0.601	0.826	0	0.0
ka	5211	34	0.426	0.676	1	0.0
ka	3654	3	0.000	0.167	0	0.0
ka	5055	24	0.312	0.604	0	0.0
ka	1896	28	0.857	0.946	1	0.0
ka	1897	74	0.520	0.818	1	0.0
ka	5502	23	0.239	0.391	1	0.0
ka	3651	7	0.143	0.286	0	0.0
ka	3652	2	0.000	0.000	1	0.0
ka	3653	22	0.364	0.705	0	0.0
ka	4707	84	0.512	0.798	0	0.0
ka	4706	62	0.597	0.831	1	0.0
ka	5430	1	0.000	0.500	0	0.0
ka	5505	6	0.250	0.583	0	0.0
ka	4066	4	0.250	0.500	0	0.0
ka	4067	1	0.500	1.000	1	0.0
ka	5413	156	0.433	0.721	0	0.0
ka	5313	1	0.000	0.000	0	0.0
ka	5312	5	0.400	0.700	0	0.0
ka	5311	54	0.417	0.759	1	0.0
ka	5439	81	0.747	0.858	1	0.0
ka	5623	1	0.500	0.500	0	0.0
ka	4746	105	0.362	0.610	1	0.0
ka	5621	4	0.375	0.750	1	0.0
ka	4708	61	0.910	0.959	0	0.0
ka	1895	141	0.433	0.621	1	0.0
ka	5504	1	0.500	0.500	1	0.0
ka	2524	1	0.000	0.000	1	0.0
ka	5414	3	0.500	0.500	0	0.0
ka	5060	46	0.880	0.967	1	0.0
ka	5415	2	0.750	1.000	0	0.0
ka	4257	7	0.500	0.714	1	0.0
ka	5533	1	0.000	0.500	0	0.0
ka	3354	1	0.000	0.500	0	0.0
ka	3655	34	0.500	0.706	0	0.0
ka	3646	29	0.638	0.862	1	0.0
ka	4823	15	0.367	0.800	0	0.0
ka	4400	3	0.167	0.500	0	0.0
ka	3840	1	0.000	0.500	1	0.0
ka	4486	2	0.250	1.000	0	0.0
ka	1898	17	0.412	0.706	1	0.0
ka	2104	2	0.000	0.250	many	0.0
kk	3746	1	0.000	0.000	0	0.0
kk	5452	3	0.667	1.000	0	0.0
kk	4666	1	0.000	0.500	1	0.0
sr	1889	1	1.000	1.000	1	0.0
sr	132	10	0.800	1.000	many	0.648
sr	131	2	0.250	1.000	many	0.0
sr	130	199	0.505	0.731	1	0.584
sr	1908	33	0.803	0.894	many	0.0
sr	1907	92	0.587	0.908	many	0.0
sr	1890	5	0.300	0.900	1	0.0
sr	1901	4	0.875	1.000	1	0.0
sr	289	1	0.000	0.000	0	0.204
sr	2880	2	1.000	1.000	many	0.0
sr	2327	24	0.750	0.938	1	0.521
sr	2340	5	0.100	0.200	many	0.0
sr	2325	357	0.832	0.965	1	0.51
sr	3175	1	0.500	1.000	0	0.0
sr	2328	70	0.507	0.893	0	0.617
sr	1947	77	0.740	0.929	many	0.0
sr	870	10	0.900	0.950	many	0.0
sr	871	1	1.000	1.000	many	0.0
sr	1	418	0.836	0.925	1	0.0
sr	288	46	0.870	0.978	many	0.0
sr	1521	3	0.500	0.833	1	0.6
sr	6	10	0.000	0.000	many	0.018
sr	9	1	0.500	0.500	1	0.035
sr	280	306	0.750	0.926	1	0.0
sr	283	50	0.800	0.950	1	0.0
sr	282	264	0.631	0.830	many	0.0
sr	285	41	0.829	0.976	1	0.514
sr	284	31	0.613	0.806	many	0.448
sr	1094	138	0.609	0.830	many	0.486
sr	869	2	0.500	0.500	1	0.45
sr	1093	4	0.625	1.000	1	0.375
sr	2280	1	0.500	1.000	many	0.53
sr	2767	2	1.000	1.000	1	0.35
sr	2766	1	0.000	0.500	1	0.5
sr	2276	82	0.671	0.878	many	0.684
sr	1951	2	1.000	1.000	many	0.0
sr	126	28	0.786	0.946	many	0.0
sr	127	525	0.789	0.952	many	0.0
sr	128	28	0.554	0.679	1	0.479
sr	129	35	0.686	0.829	many	0.639
sr	3173	10	0.700	0.900	many	0.0
sr	2523	40	0.738	0.950	many	0.0
sr	1883	4	0.125	0.625	1	0.275
sr	1882	10	0.450	0.700	many	0.0
sr	2330	3	0.667	0.667	1	0.4
sr	868	6	0.333	0.417	1	0.3
sr	2332	8	0.375	0.688	1	0.388
sr	2333	81	0.790	0.963	1	0.0
sr	2334	40	0.812	0.963	1	0.612
sr	2335	10	0.900	1.000	1	0.51
sr	2336	70	0.693	0.936	many	0.0
sr	2337	1	0.500	1.000	1	0.0
sr	2338	9	0.722	0.944	0	0.0
sr	2339	160	0.759	0.897	many	0.675
sr	865	18	0.694	0.833	many	0.0
sr	867	25	0.840	0.960	0	0.548
sr	866	240	0.679	0.881	many	0.3
sr	1100	22	0.886	1.000	many	0.6
sq	4133	1	1.000	1.000	0	0.5
sq	4269	2	0.250	0.500	0	0.65
sq	3658	1	0.500	0.500	0	0.0
sq	80	5	0.800	0.800	many	0.5
sq	836	19	0.763	0.816	0	0.616
sq	1427	37	0.743	0.932	0	0.567
sq	3455	2	0.250	0.500	many	0.6
sq	4417	1	0.500	1.000	0	0.4
sq	1946	1	0.000	1.000	0	0.6
sq	643	95	0.632	0.879	many	0.0
sq	1944	5	1.000	1.000	many	0.633
sq	1945	3	0.333	0.833	1	0.667
sq	4496	1	0.000	0.000	0	0.48
sq	3834	574	0.625	0.834	many	0.649
sq	719	1	0.500	0.500	0	0.6
sq	3662	1	0.500	1.000	0	0.2
sq	1937	3	0.500	0.500	0	0.667
sq	1935	839	0.617	0.832	many	0.0
sq	1952	1	0.000	0.000	many	0.0
sq	1939	5	0.900	1.000	1	0.62
sq	4055	2	1.000	1.000	1	0.5
sq	4053	4	0.500	0.750	0	0.625
sq	3683	3	0.500	0.833	0	0.3
